sample_idx	filename	type-token ratio (disjoint windows)	evenness (disjoint windows)	average token length (disjoint windows)	Gini-based dispersion (disjoint windows)	evenness-based dispersion (disjoint windows)	lexical density	rarity
38890	D:\textcomplexity\twitter_output\input_files\38890.conllu	1.0	1.0000000000000002	3.666666666666667			0.3333333333333333	0.0
38895	D:\textcomplexity\twitter_output\input_files\38895.conllu	0.8333333333333334	0.9821464482236718	2.7333333333333334			0.3333333333333333	0.1
38961	D:\textcomplexity\twitter_output\input_files\38961.conllu	1.0	1.0	3.4000000000000004			0.3636363636363636	0.0
38988	D:\textcomplexity\twitter_output\input_files\38988.conllu	1.0	1.0	3.25			0.391304347826087	0.1111111111111111
39001	D:\textcomplexity\twitter_output\input_files\39001.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
39004	D:\textcomplexity\twitter_output\input_files\39004.conllu	1.0	1.0000000000000002	2.833333333333333			0.375	0.0
39012	D:\textcomplexity\twitter_output\input_files\39012.conllu	1.0	1.0000000000000002	2.833333333333333			0.375	0.0
39021	D:\textcomplexity\twitter_output\input_files\39021.conllu	1.0	1.0000000000000002	3.333333333333333			0.3333333333333333	0.0
39073	D:\textcomplexity\twitter_output\input_files\39073.conllu	1.0	1.0	3.533333333333333			0.2941176470588235	0.0
39083	D:\textcomplexity\twitter_output\input_files\39083.conllu	0.9333333333333332	0.9869880158145604	2.8			0.3529411764705882	0.0
39111	D:\textcomplexity\twitter_output\input_files\39111.conllu	1.0	1.0	3.2666666666666666			0.375	0.0
39119	D:\textcomplexity\twitter_output\input_files\39119.conllu	1.0	1.0000000000000002	2.555555555555556			0.3333333333333333	0.0
39134	D:\textcomplexity\twitter_output\input_files\39134.conllu	1.0	1.0	2.92			0.3448275862068966	0.2
39149	D:\textcomplexity\twitter_output\input_files\39149.conllu	1.0	1.0	3.2666666666666666			0.375	0.0
39162	D:\textcomplexity\twitter_output\input_files\39162.conllu	0.9375	0.9897848822735305	3.15625			0.3823529411764705	0.0769230769230769
39189	D:\textcomplexity\twitter_output\input_files\39189.conllu	1.0	1.0	1.8333333333333333			0.1666666666666666	0.0
39202	D:\textcomplexity\twitter_output\input_files\39202.conllu	0.9666666666666668	0.9934940079072802	2.8666666666666667			0.3548387096774194	0.1818181818181818
39215	D:\textcomplexity\twitter_output\input_files\39215.conllu	1.0	1.0	2.6			0.3571428571428571	0.2
39217	D:\textcomplexity\twitter_output\input_files\39217.conllu	1.0	1.0	3.25			0.3809523809523809	0.125
39227	D:\textcomplexity\twitter_output\input_files\39227.conllu	1.0	1.0	3.85			0.3478260869565217	0.125
39243	D:\textcomplexity\twitter_output\input_files\39243.conllu	1.0	1.0	3.0			0.375	0.1111111111111111
39282	D:\textcomplexity\twitter_output\input_files\39282.conllu	1.0	1.0000000000000002	3.0			0.2857142857142857	0.0
39293	D:\textcomplexity\twitter_output\input_files\39293.conllu	1.0	1.0000000000000002	2.833333333333333			0.375	0.0
39323	D:\textcomplexity\twitter_output\input_files\39323.conllu	0.9333333333333332	0.9869880158145604	2.6666666666666665			0.3125	0.2
39327	D:\textcomplexity\twitter_output\input_files\39327.conllu	1.0	1.0	3.8			0.1	0.0
39328	D:\textcomplexity\twitter_output\input_files\39328.conllu	1.0	1.0	3.933333333333333			0.3333333333333333	0.2
39334	D:\textcomplexity\twitter_output\input_files\39334.conllu	1.0	1.0	3.1			0.35	0.1428571428571428
39355	D:\textcomplexity\twitter_output\input_files\39355.conllu	1.0	1.0	3.4			0.3888888888888889	0.0
39364	D:\textcomplexity\twitter_output\input_files\39364.conllu	0.6666666666666666	0.9182958340544896	2.0	0.0	0.0	0.2	0.0
39367	D:\textcomplexity\twitter_output\input_files\39367.conllu	1.0	1.0	3.75			0.391304347826087	0.2222222222222222
39371	D:\textcomplexity\twitter_output\input_files\39371.conllu	1.0	1.0000000000000002	3.555555555555556			0.3333333333333333	0.0
39399	D:\textcomplexity\twitter_output\input_files\39399.conllu	1.0	1.0000000000000002	3.166666666666667			0.25	0.0
39408	D:\textcomplexity\twitter_output\input_files\39408.conllu	0.9833333333333334	0.997476443631258	3.683333333333333			0.3768115942028985	0.1923076923076923
39411	D:\textcomplexity\twitter_output\input_files\39411.conllu	1.0	1.0	3.75			0.25	0.0
39445	D:\textcomplexity\twitter_output\input_files\39445.conllu	1.0	1.0	3.2			0.3703703703703703	0.1
39474	D:\textcomplexity\twitter_output\input_files\39474.conllu	1.0	1.0	3.3			0.3636363636363636	0.0
39484	D:\textcomplexity\twitter_output\input_files\39484.conllu	1.0	1.0	3.2			0.3333333333333333	0.0
39485	D:\textcomplexity\twitter_output\input_files\39485.conllu	1.0	1.0000000000000002	3.6666666666666665			0.375	0.0
39512	D:\textcomplexity\twitter_output\input_files\39512.conllu	1.0	1.0	2.75			0.25	0.0
39520	D:\textcomplexity\twitter_output\input_files\39520.conllu	1.0	1.0	3.6			0.3333333333333333	0.0
39527	D:\textcomplexity\twitter_output\input_files\39527.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
39546	D:\textcomplexity\twitter_output\input_files\39546.conllu	1.0	1.0	3.8666666666666663			0.3333333333333333	0.1666666666666666
39564	D:\textcomplexity\twitter_output\input_files\39564.conllu	1.0	1.0	3.2			0.3684210526315789	0.0
39576	D:\textcomplexity\twitter_output\input_files\39576.conllu	1.0	1.0	3.2			0.3703703703703703	0.2
39589	D:\textcomplexity\twitter_output\input_files\39589.conllu	0.96	0.9921928094887362	3.36			0.3793103448275862	0.0909090909090909
39591	D:\textcomplexity\twitter_output\input_files\39591.conllu	1.0	1.0000000000000002	3.333333333333333			0.375	0.0
39650	D:\textcomplexity\twitter_output\input_files\39650.conllu	0.9333333333333332	0.9869880158145604	3.3			0.2258064516129032	0.1428571428571428
39654	D:\textcomplexity\twitter_output\input_files\39654.conllu	1.0	1.0	2.7333333333333334			0.3333333333333333	0.2
39667	D:\textcomplexity\twitter_output\input_files\39667.conllu	1.0	1.0000000000000002	2.166666666666667			0.25	0.0
39698	D:\textcomplexity\twitter_output\input_files\39698.conllu	1.0	1.0	3.2			0.3846153846153846	0.2
39783	D:\textcomplexity\twitter_output\input_files\39783.conllu	1.0	1.0	3.2666666666666666			0.2941176470588235	0.0
39792	D:\textcomplexity\twitter_output\input_files\39792.conllu	1.0	1.0	3.2666666666666666			0.2631578947368421	0.0
39809	D:\textcomplexity\twitter_output\input_files\39809.conllu	1.0	1.0	2.6			0.3636363636363636	0.0
39868	D:\textcomplexity\twitter_output\input_files\39868.conllu	1.0	1.0000000000000002	3.166666666666667			0.1666666666666666	0.0
39917	D:\textcomplexity\twitter_output\input_files\39917.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
39957	D:\textcomplexity\twitter_output\input_files\39957.conllu	1.0	1.0	3.2			0.3333333333333333	0.1111111111111111
39964	D:\textcomplexity\twitter_output\input_files\39964.conllu	1.0	1.0	2.8			0.1666666666666666	0.0
39986	D:\textcomplexity\twitter_output\input_files\39986.conllu	1.0	1.0	2.8000000000000003			0.3846153846153846	0.0
39992	D:\textcomplexity\twitter_output\input_files\39992.conllu	1.0	1.0	3.1			0.2857142857142857	0.0
39999	D:\textcomplexity\twitter_output\input_files\39999.conllu	1.0	1.0	3.5			0.25	0.0
40023	D:\textcomplexity\twitter_output\input_files\40023.conllu	0.9	0.966243380179482	3.8			0.3333333333333333	0.1428571428571428
40039	D:\textcomplexity\twitter_output\input_files\40039.conllu	1.0	1.0000000000000002	2.333333333333333			0.375	0.0
40062	D:\textcomplexity\twitter_output\input_files\40062.conllu	1.0	1.0000000000000002	3.333333333333333			0.3333333333333333	0.0
40099	D:\textcomplexity\twitter_output\input_files\40099.conllu	1.0	1.0000000000000002	3.0			0.3	0.0
40122	D:\textcomplexity\twitter_output\input_files\40122.conllu	0.95	0.9902410118609204	3.75			0.3333333333333333	0.1428571428571428
40133	D:\textcomplexity\twitter_output\input_files\40133.conllu	1.0	1.0	3.2			0.3888888888888889	0.0
40145	D:\textcomplexity\twitter_output\input_files\40145.conllu	1.0	1.0000000000000002	3.333333333333333			0.3333333333333333	0.0
40150	D:\textcomplexity\twitter_output\input_files\40150.conllu	0.9333333333333332	0.9869880158145604	3.533333333333333			0.3157894736842105	0.1666666666666666
40191	D:\textcomplexity\twitter_output\input_files\40191.conllu	0.9571428571428572	0.9935108550518058	3.4428571428571426			0.375	0.1481481481481481
40195	D:\textcomplexity\twitter_output\input_files\40195.conllu	0.9375	0.9897848822735305	3.125			0.3823529411764705	0.0769230769230769
40235	D:\textcomplexity\twitter_output\input_files\40235.conllu	1.0	1.0000000000000002	3.833333333333333			0.375	0.0
40238	D:\textcomplexity\twitter_output\input_files\40238.conllu	1.0	1.0	3.5			0.375	0.2222222222222222
40278	D:\textcomplexity\twitter_output\input_files\40278.conllu	1.0	1.0	3.6			0.3846153846153846	0.2
40290	D:\textcomplexity\twitter_output\input_files\40290.conllu	1.0	1.0	3.52			0.3928571428571428	0.1818181818181818
40322	D:\textcomplexity\twitter_output\input_files\40322.conllu	0.98	0.9969717323575096	3.62			0.3898305084745763	0.0869565217391304
40325	D:\textcomplexity\twitter_output\input_files\40325.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
40326	D:\textcomplexity\twitter_output\input_files\40326.conllu	1.0	1.0	3.0			0.3333333333333333	0.0
40364	D:\textcomplexity\twitter_output\input_files\40364.conllu	1.0	1.0000000000000002	3.333333333333333			0.3333333333333333	0.0
40371	D:\textcomplexity\twitter_output\input_files\40371.conllu	1.0	1.0	3.6			0.3846153846153846	0.2
40390	D:\textcomplexity\twitter_output\input_files\40390.conllu	1.0	1.0	3.64			0.3928571428571428	0.1818181818181818
40393	D:\textcomplexity\twitter_output\input_files\40393.conllu	0.9333333333333332	0.9869880158145604	3.0666666666666664			0.3684210526315789	0.1428571428571428
40415	D:\textcomplexity\twitter_output\input_files\40415.conllu	0.96875	0.9948924411367652	3.15625			0.3714285714285714	0.2307692307692307
40447	D:\textcomplexity\twitter_output\input_files\40447.conllu	1.0	1.0	3.6666666666666665			0.34375	0.1818181818181818
40471	D:\textcomplexity\twitter_output\input_files\40471.conllu	0.95	0.9902410118609204	3.45			0.3	0.0
40491	D:\textcomplexity\twitter_output\input_files\40491.conllu	1.0	1.0	3.64			0.3214285714285714	0.2222222222222222
40529	D:\textcomplexity\twitter_output\input_files\40529.conllu	1.0	1.0	3.6666666666666665			0.3684210526315789	0.1428571428571428
40540	D:\textcomplexity\twitter_output\input_files\40540.conllu	1.0	1.0	3.433333333333333			0.3939393939393939	0.1538461538461538
40556	D:\textcomplexity\twitter_output\input_files\40556.conllu	1.0	1.0	2.7333333333333334			0.375	0.1666666666666666
40572	D:\textcomplexity\twitter_output\input_files\40572.conllu	1.0	1.0	3.88			0.28	0.1428571428571428
40575	D:\textcomplexity\twitter_output\input_files\40575.conllu	1.0	1.0	2.533333333333333			0.3125	0.2
40577	D:\textcomplexity\twitter_output\input_files\40577.conllu	1.0	1.0	3.12			0.3846153846153846	0.2
40588	D:\textcomplexity\twitter_output\input_files\40588.conllu	1.0	1.0	3.85			0.25	0.0
40613	D:\textcomplexity\twitter_output\input_files\40613.conllu	1.0	1.0000000000000002	3.0			0.3	0.0
40640	D:\textcomplexity\twitter_output\input_files\40640.conllu	0.96	0.9921928094887362	3.16			0.3461538461538461	0.2222222222222222
40647	D:\textcomplexity\twitter_output\input_files\40647.conllu	1.0	1.0	3.0			0.3333333333333333	0.125
40650	D:\textcomplexity\twitter_output\input_files\40650.conllu	0.8888888888888888	0.9727652780181634	3.111111111111111			0.2727272727272727	0.0
40654	D:\textcomplexity\twitter_output\input_files\40654.conllu	0.9333333333333332	0.9869880158145604	3.0666666666666664			0.3333333333333333	0.2
40655	D:\textcomplexity\twitter_output\input_files\40655.conllu	1.0	1.0	3.75			0.3	0.1666666666666666
40659	D:\textcomplexity\twitter_output\input_files\40659.conllu	1.0	1.0	3.8666666666666663			0.375	0.1666666666666666
40670	D:\textcomplexity\twitter_output\input_files\40670.conllu	1.0	1.0	3.5			0.2	0.0
40712	D:\textcomplexity\twitter_output\input_files\40712.conllu	1.0	1.0	3.2333333333333334			0.3548387096774194	0.0909090909090909
40744	D:\textcomplexity\twitter_output\input_files\40744.conllu	1.0	1.0	2.5			0.2	0.0
40789	D:\textcomplexity\twitter_output\input_files\40789.conllu	1.0	1.0	3.2			0.2307692307692307	0.0
40839	D:\textcomplexity\twitter_output\input_files\40839.conllu	1.0	1.0	3.333333333333333			0.3888888888888889	0.1428571428571428
40889	D:\textcomplexity\twitter_output\input_files\40889.conllu	1.0	1.0	3.24			0.2692307692307692	0.1428571428571428
40899	D:\textcomplexity\twitter_output\input_files\40899.conllu	1.0	1.0	3.85			0.3636363636363636	0.125
40906	D:\textcomplexity\twitter_output\input_files\40906.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
40909	D:\textcomplexity\twitter_output\input_files\40909.conllu	1.0	1.0000000000000002	3.0			0.3333333333333333	0.0
40915	D:\textcomplexity\twitter_output\input_files\40915.conllu	1.0	1.0	3.1500000000000004			0.35	0.1428571428571428
40943	D:\textcomplexity\twitter_output\input_files\40943.conllu	0.9333333333333332	0.9869880158145604	3.0			0.3684210526315789	0.0
40951	D:\textcomplexity\twitter_output\input_files\40951.conllu	1.0	1.0	3.56			0.3703703703703703	0.0
40969	D:\textcomplexity\twitter_output\input_files\40969.conllu	1.0	1.0	3.0			0.25	0.0
40997	D:\textcomplexity\twitter_output\input_files\40997.conllu	1.0	1.0	3.16			0.3461538461538461	0.2222222222222222
41035	D:\textcomplexity\twitter_output\input_files\41035.conllu	0.9333333333333332	0.9869880158145604	3.1333333333333333			0.3684210526315789	0.1428571428571428
41056	D:\textcomplexity\twitter_output\input_files\41056.conllu	1.0	1.0	3.1333333333333333			0.2941176470588235	0.0
41083	D:\textcomplexity\twitter_output\input_files\41083.conllu	1.0	1.0000000000000002	3.6666666666666665			0.3333333333333333	0.0
41084	D:\textcomplexity\twitter_output\input_files\41084.conllu	0.9	0.9804820237218406	3.2			0.3636363636363636	0.125
41119	D:\textcomplexity\twitter_output\input_files\41119.conllu	1.0	1.0000000000000002	3.333333333333333			0.375	0.0
41121	D:\textcomplexity\twitter_output\input_files\41121.conllu	1.0	1.0	3.0			0.28	0.0
41150	D:\textcomplexity\twitter_output\input_files\41150.conllu	1.0	1.0	3.48			0.3928571428571428	0.0909090909090909
41165	D:\textcomplexity\twitter_output\input_files\41165.conllu	1.0	1.0	3.05			0.391304347826087	0.1111111111111111
41166	D:\textcomplexity\twitter_output\input_files\41166.conllu	1.0	1.0	3.4000000000000004			0.3636363636363636	0.0
41170	D:\textcomplexity\twitter_output\input_files\41170.conllu	0.9333333333333332	0.9869880158145604	3.2666666666666666			0.3333333333333333	0.0
41229	D:\textcomplexity\twitter_output\input_files\41229.conllu	1.0	1.0000000000000002	3.833333333333333			0.3333333333333333	0.0
41235	D:\textcomplexity\twitter_output\input_files\41235.conllu	1.0	1.0	3.2666666666666666			0.3888888888888889	0.1428571428571428
41264	D:\textcomplexity\twitter_output\input_files\41264.conllu	0.96	0.9921928094887362	3.28			0.3793103448275862	0.1818181818181818
41269	D:\textcomplexity\twitter_output\input_files\41269.conllu	0.9	0.9804820237218406	3.6			0.3846153846153846	0.2
41280	D:\textcomplexity\twitter_output\input_files\41280.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
41289	D:\textcomplexity\twitter_output\input_files\41289.conllu	1.0	1.0000000000000002	3.888888888888889			0.2727272727272727	0.0
41292	D:\textcomplexity\twitter_output\input_files\41292.conllu	1.0	1.0000000000000002	2.888888888888889			0.3636363636363636	0.0
41295	D:\textcomplexity\twitter_output\input_files\41295.conllu	1.0	1.0	2.88			0.3928571428571428	0.0909090909090909
41310	D:\textcomplexity\twitter_output\input_files\41310.conllu	1.0	1.0000000000000002	2.666666666666667			0.375	0.0
41319	D:\textcomplexity\twitter_output\input_files\41319.conllu	0.95	0.9902410118609204	2.95			0.35	0.1428571428571428
41323	D:\textcomplexity\twitter_output\input_files\41323.conllu	1.0	1.0	3.6			0.3076923076923077	0.0
41340	D:\textcomplexity\twitter_output\input_files\41340.conllu	0.975	0.9959139529094122	3.575			0.3953488372093023	0.0
41362	D:\textcomplexity\twitter_output\input_files\41362.conllu	1.0	1.0000000000000002	3.6666666666666665			0.3	0.0
41379	D:\textcomplexity\twitter_output\input_files\41379.conllu	0.95	0.9902410118609204	3.5			0.3181818181818182	0.1428571428571428
41420	D:\textcomplexity\twitter_output\input_files\41420.conllu	0.9166666666666666	0.9795739585136224	3.0			0.3846153846153846	0.0
41456	D:\textcomplexity\twitter_output\input_files\41456.conllu	1.0	1.0000000000000002	3.333333333333333			0.2857142857142857	0.0
41502	D:\textcomplexity\twitter_output\input_files\41502.conllu	1.0	1.0	2.8			0.3846153846153846	0.2
41534	D:\textcomplexity\twitter_output\input_files\41534.conllu	1.0	1.0000000000000002	2.7777777777777777			0.3333333333333333	0.0
41546	D:\textcomplexity\twitter_output\input_files\41546.conllu	1.0	1.0	3.3			0.391304347826087	0.1111111111111111
41554	D:\textcomplexity\twitter_output\input_files\41554.conllu	0.9333333333333332	0.9869880158145604	3.466666666666667			0.375	0.1666666666666666
41560	D:\textcomplexity\twitter_output\input_files\41560.conllu	0.96	0.9921928094887362	3.36			0.36	0.2222222222222222
41570	D:\textcomplexity\twitter_output\input_files\41570.conllu	1.0	1.0	3.85			0.25	0.0
41572	D:\textcomplexity\twitter_output\input_files\41572.conllu	0.9	0.9804820237218406	3.4000000000000004			0.3333333333333333	0.0
41587	D:\textcomplexity\twitter_output\input_files\41587.conllu	1.0	1.0	3.15			0.391304347826087	0.1111111111111111
41598	D:\textcomplexity\twitter_output\input_files\41598.conllu	0.95	0.9918279058188244	2.75			0.3333333333333333	0.0666666666666666
41623	D:\textcomplexity\twitter_output\input_files\41623.conllu	1.0	1.0	3.066666666666667			0.375	0.1666666666666666
41647	D:\textcomplexity\twitter_output\input_files\41647.conllu	1.0	1.0	3.9			0.3846153846153846	0.2
41652	D:\textcomplexity\twitter_output\input_files\41652.conllu	0.9	0.9804820237218406	3.3			0.3571428571428571	0.2
41677	D:\textcomplexity\twitter_output\input_files\41677.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
41684	D:\textcomplexity\twitter_output\input_files\41684.conllu	0.96	0.9921928094887362	3.56			0.3703703703703703	0.1
41738	D:\textcomplexity\twitter_output\input_files\41738.conllu	0.8666666666666667	0.9739760316291208	2.6666666666666665			0.2941176470588235	0.0
41781	D:\textcomplexity\twitter_output\input_files\41781.conllu	0.92	0.9843856189774725	3.2			0.3103448275862069	0.2222222222222222
41782	D:\textcomplexity\twitter_output\input_files\41782.conllu	0.96	0.9921928094887362	2.84			0.3793103448275862	0.0909090909090909
41784	D:\textcomplexity\twitter_output\input_files\41784.conllu	1.0	1.0	2.25			0.25	0.0
41798	D:\textcomplexity\twitter_output\input_files\41798.conllu	1.0	1.0	3.6			0.3571428571428571	0.0
41805	D:\textcomplexity\twitter_output\input_files\41805.conllu	1.0	1.0	3.4			0.3	0.0
41810	D:\textcomplexity\twitter_output\input_files\41810.conllu	1.0	1.0	2.5			0.3333333333333333	0.0
41815	D:\textcomplexity\twitter_output\input_files\41815.conllu	0.9	0.9804820237218406	2.8			0.3076923076923077	0.0
41818	D:\textcomplexity\twitter_output\input_files\41818.conllu	0.96	0.9921928094887362	3.36			0.2962962962962963	0.125
41853	D:\textcomplexity\twitter_output\input_files\41853.conllu	0.95	0.9902410118609204	3.45			0.375	0.1111111111111111
41858	D:\textcomplexity\twitter_output\input_files\41858.conllu	1.0	1.0	3.7			0.35	0.1428571428571428
41875	D:\textcomplexity\twitter_output\input_files\41875.conllu	1.0	1.0	3.2			0.25	0.1666666666666666
41876	D:\textcomplexity\twitter_output\input_files\41876.conllu	0.9333333333333332	0.9869880158145604	3.1333333333333333			0.3333333333333333	0.1666666666666666
41882	D:\textcomplexity\twitter_output\input_files\41882.conllu	0.95	0.9902410118609204	3.6			0.3181818181818182	0.1428571428571428
41905	D:\textcomplexity\twitter_output\input_files\41905.conllu	0.9375	0.9897848822735305	3.125			0.3823529411764705	0.0769230769230769
41908	D:\textcomplexity\twitter_output\input_files\41908.conllu	1.0	1.0	2.8			0.3846153846153846	0.2
41928	D:\textcomplexity\twitter_output\input_files\41928.conllu	1.0	1.0	2.8666666666666667			0.3333333333333333	0.0
41936	D:\textcomplexity\twitter_output\input_files\41936.conllu	1.0	1.0	2.933333333333333			0.1875	0.0
41954	D:\textcomplexity\twitter_output\input_files\41954.conllu	1.0	1.0	2.0			0.2	0.0
41978	D:\textcomplexity\twitter_output\input_files\41978.conllu	0.8888888888888888	0.9727652780181634	3.2222222222222223			0.3	0.0
41981	D:\textcomplexity\twitter_output\input_files\41981.conllu	1.0	1.0	3.1666666666666665			0.3939393939393939	0.1538461538461538
42019	D:\textcomplexity\twitter_output\input_files\42019.conllu	1.0	1.0	3.2333333333333334			0.3333333333333333	0.2
42031	D:\textcomplexity\twitter_output\input_files\42031.conllu	1.0	1.0	3.5			0.3571428571428571	0.2
42036	D:\textcomplexity\twitter_output\input_files\42036.conllu	0.9333333333333332	0.9869880158145604	3.1666666666666665			0.3225806451612903	0.1
42039	D:\textcomplexity\twitter_output\input_files\42039.conllu	0.9333333333333332	0.9869880158145604	3.466666666666667			0.3125	0.2
42040	D:\textcomplexity\twitter_output\input_files\42040.conllu	1.0	1.0	3.4000000000000004			0.3888888888888889	0.0
42062	D:\textcomplexity\twitter_output\input_files\42062.conllu	1.0	1.0	3.466666666666667			0.3333333333333333	0.1666666666666666
42082	D:\textcomplexity\twitter_output\input_files\42082.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
42108	D:\textcomplexity\twitter_output\input_files\42108.conllu	1.0	1.0	3.8			0.3333333333333333	0.0
42118	D:\textcomplexity\twitter_output\input_files\42118.conllu	1.0	1.0	3.5500000000000003			0.2857142857142857	0.1666666666666666
42160	D:\textcomplexity\twitter_output\input_files\42160.conllu	1.0	1.0	3.066666666666667			0.3684210526315789	0.1428571428571428
42230	D:\textcomplexity\twitter_output\input_files\42230.conllu	1.0	1.0	2.8			0.2608695652173913	0.0
42241	D:\textcomplexity\twitter_output\input_files\42241.conllu	1.0	1.0	2.75			0.25	0.0
42278	D:\textcomplexity\twitter_output\input_files\42278.conllu	1.0	1.0000000000000002	3.6666666666666665			0.2	0.0
42286	D:\textcomplexity\twitter_output\input_files\42286.conllu	1.0	1.0	3.48			0.3928571428571428	0.0909090909090909
42290	D:\textcomplexity\twitter_output\input_files\42290.conllu	1.0	1.0	3.375			0.125	0.0
42298	D:\textcomplexity\twitter_output\input_files\42298.conllu	1.0	1.0	3.5			0.3333333333333333	0.0
42322	D:\textcomplexity\twitter_output\input_files\42322.conllu	0.9142857142857144	0.9751339383088012	3.2857142857142856			0.3428571428571428	0.1666666666666666
42373	D:\textcomplexity\twitter_output\input_files\42373.conllu	1.0	1.0	3.1			0.3636363636363636	0.0
42439	D:\textcomplexity\twitter_output\input_files\42439.conllu	1.0	1.0000000000000002	2.833333333333333			0.1666666666666666	0.0
42447	D:\textcomplexity\twitter_output\input_files\42447.conllu	1.0	1.0	3.4			0.3888888888888889	0.1428571428571428
42449	D:\textcomplexity\twitter_output\input_files\42449.conllu	1.0	1.0	3.8			0.3571428571428571	0.2
42499	D:\textcomplexity\twitter_output\input_files\42499.conllu	0.9	0.9804820237218406	2.9000000000000004			0.3571428571428571	0.2
42503	D:\textcomplexity\twitter_output\input_files\42503.conllu	1.0	1.0000000000000002	3.666666666666667			0.3333333333333333	0.0
42510	D:\textcomplexity\twitter_output\input_files\42510.conllu	1.0	1.0	3.2			0.3939393939393939	0.1538461538461538
42520	D:\textcomplexity\twitter_output\input_files\42520.conllu	1.0	1.0	3.466666666666667			0.3888888888888889	0.1428571428571428
42522	D:\textcomplexity\twitter_output\input_files\42522.conllu	0.9583333333333334	0.993189921515687	3.7083333333333335			0.38	0.2105263157894736
42566	D:\textcomplexity\twitter_output\input_files\42566.conllu	1.0	1.0	2.0			0.3333333333333333	0.0
42567	D:\textcomplexity\twitter_output\input_files\42567.conllu	1.0	1.0	3.5			0.3846153846153846	0.2
42570	D:\textcomplexity\twitter_output\input_files\42570.conllu	1.0	1.0	2.9			0.25	0.0
42580	D:\textcomplexity\twitter_output\input_files\42580.conllu	1.0	1.0	2.8666666666666667			0.3157894736842105	0.1666666666666666
42611	D:\textcomplexity\twitter_output\input_files\42611.conllu	1.0	1.0	3.8			0.25	0.0
42629	D:\textcomplexity\twitter_output\input_files\42629.conllu	0.98	0.9969717323575096	3.98			0.3663366336633663	0.1891891891891892
42646	D:\textcomplexity\twitter_output\input_files\42646.conllu	0.9333333333333332	0.9869880158145604	3.466666666666667			0.375	0.1666666666666666
42655	D:\textcomplexity\twitter_output\input_files\42655.conllu	1.0	1.0000000000000002	3.833333333333333			0.1666666666666666	0.0
42660	D:\textcomplexity\twitter_output\input_files\42660.conllu	1.0	1.0000000000000002	3.888888888888889			0.3	0.0
42673	D:\textcomplexity\twitter_output\input_files\42673.conllu	1.0	1.0	3.7			0.3846153846153846	0.0
42710	D:\textcomplexity\twitter_output\input_files\42710.conllu	1.0	1.0	3.2			0.3478260869565217	0.0
42725	D:\textcomplexity\twitter_output\input_files\42725.conllu	0.95	0.9902410118609204	2.85			0.2727272727272727	0.1666666666666666
42747	D:\textcomplexity\twitter_output\input_files\42747.conllu	1.0	1.0	2.6			0.3571428571428571	0.2
42769	D:\textcomplexity\twitter_output\input_files\42769.conllu	1.0	1.0000000000000002	2.7777777777777777			0.3333333333333333	0.0
42777	D:\textcomplexity\twitter_output\input_files\42777.conllu	0.9666666666666668	0.9934940079072802	3.533333333333333			0.3666666666666666	0.1818181818181818
42831	D:\textcomplexity\twitter_output\input_files\42831.conllu	1.0	1.0	3.68			0.3703703703703703	0.2
42840	D:\textcomplexity\twitter_output\input_files\42840.conllu	1.0	1.0	3.5			0.3076923076923077	0.0
42845	D:\textcomplexity\twitter_output\input_files\42845.conllu	0.88	0.9651875136323216	2.32			0.36	0.1111111111111111
42851	D:\textcomplexity\twitter_output\input_files\42851.conllu	1.0	1.0	3.1333333333333333			0.3157894736842105	0.1666666666666666
42899	D:\textcomplexity\twitter_output\input_files\42899.conllu	1.0	1.0000000000000002	2.888888888888889			0.3333333333333333	0.0
42900	D:\textcomplexity\twitter_output\input_files\42900.conllu	1.0	1.0000000000000002	3.6666666666666665			0.3333333333333333	0.0
42913	D:\textcomplexity\twitter_output\input_files\42913.conllu	0.9666666666666668	0.9934940079072802	3.3			0.34375	0.0
42928	D:\textcomplexity\twitter_output\input_files\42928.conllu	1.0	1.0	3.6			0.3529411764705882	0.1666666666666666
42947	D:\textcomplexity\twitter_output\input_files\42947.conllu	1.0	1.0	3.2			0.25	0.0
42961	D:\textcomplexity\twitter_output\input_files\42961.conllu	1.0	1.0	3.3			0.3571428571428571	0.2
42968	D:\textcomplexity\twitter_output\input_files\42968.conllu	1.0	1.0	2.7			0.1666666666666666	0.0
43011	D:\textcomplexity\twitter_output\input_files\43011.conllu	1.0	1.0	3.2			0.2727272727272727	0.0
43018	D:\textcomplexity\twitter_output\input_files\43018.conllu	1.0	1.0	3.6666666666666665			0.3333333333333333	0.2
43033	D:\textcomplexity\twitter_output\input_files\43033.conllu	1.0	1.0000000000000002	3.833333333333333			0.375	0.0
43047	D:\textcomplexity\twitter_output\input_files\43047.conllu	1.0	1.0000000000000002	3.111111111111111			0.3	0.0
43052	D:\textcomplexity\twitter_output\input_files\43052.conllu	1.0	1.0	3.0666666666666664			0.3333333333333333	0.2
43059	D:\textcomplexity\twitter_output\input_files\43059.conllu	0.9666666666666668	0.9934940079072802	3.566666666666667			0.3870967741935484	0.1666666666666666
